income,loan_amount,employment_years,age,credit_score,existing_loans,dependents,loan_term_months,interest_rate,late_payments,credit_utilization,savings_balance,checking_balance,has_credit_card,has_mortgage,default
283136,782640,1,50,820,6,2,36,12.36,0,0.95,357186,44794,0,1,1
253886,15525,32,37,308,5,1,60,24.27,5,0.53,98266,137829,0,0,1
93541,776788,36,47,726,4,0,24,14.45,8,0.72,329254,91389,1,0,1
72838,292047,33,47,389,7,3,12,17.37,2,0.72,165146,160431,1,0,1
299709,759358,25,64,301,2,3,24,10.18,4,0.91,89720,121224,1,1,1
59585,86418,14,61,575,7,0,12,11.93,0,0.27,94537,23600,1,0,0
294238,827128,20,24,420,5,4,60,7.86,7,0.22,468366,98496,0,1,1
182352,474427,16,61,787,5,4,24,7.53,1,0.95,30275,27020,1,1,1
66647,370534,19,53,353,2,2,60,10.61,4,0.62,137567,25661,1,0,1
195450,280946,7,21,481,5,0,12,11.35,8,0.5,427875,92250,1,0,1
281972,111826,6,31,889,7,0,36,18.6,6,0.63,373541,172687,0,0,0
128050,722871,0,28,328,6,4,36,17.6,2,0.25,53998,25632,1,1,1
157366,685710,2,55,523,0,2,12,9.17,3,0.52,43633,171035,0,1,1
291718,421693,37,50,573,2,1,48,18.74,7,0.27,364237,23255,1,0,1
55183,587912,37,57,428,3,2,48,23.15,5,0.95,122778,121074,0,0,1
199819,362462,33,60,632,5,1,60,22.43,6,0.81,174749,157857,1,0,1
169710,202663,30,44,551,1,0,48,7.24,7,0.58,91563,186085,1,1,1
77194,621765,7,23,458,2,4,48,5.6,8,0.85,358525,79002,0,0,1
46082,32790,24,51,456,7,0,12,19.94,4,0.59,280091,192516,0,1,1
167378,679769,27,61,424,7,0,24,7.87,1,0.72,286321,87318,0,1,1
147899,210915,24,58,648,2,0,36,20.32,6,0.93,369283,72946,0,0,1
289951,271428,0,24,459,0,2,60,12.99,3,0.72,69916,146123,1,1,1
202414,30420,15,24,475,4,1,12,13.52,4,0.43,409609,68062,0,0,1
52143,699711,2,28,390,5,0,60,22.91,9,0.14,137480,65896,1,0,1
141952,326569,36,56,418,7,0,24,19.36,7,0.98,492938,88242,1,0,1
241374,70171,13,22,406,2,2,48,17.45,2,0.9,54991,118465,1,0,1
213126,824317,13,23,808,1,1,48,17.78,7,0.6,347937,57467,1,1,1
32202,674719,39,67,476,5,3,60,21.56,4,0.96,265875,146179,1,1,1
47987,995747,14,51,602,0,0,36,23.29,2,0.33,33278,199921,1,1,0
186812,214674,22,30,555,7,1,36,11.48,8,0.29,74222,48087,0,1,1
267274,313978,1,68,661,6,3,12,22.69,8,0.51,213976,124461,0,0,1
96848,802659,27,46,598,7,2,48,19.98,3,0.75,42233,121690,0,0,1
204943,379485,38,22,454,5,4,24,8.74,9,0.3,382072,101542,1,0,1
277476,788773,10,34,331,0,3,60,9.86,6,0.91,227520,17982,0,0,1
164699,326535,26,22,515,0,0,60,15.43,9,0.36,232957,2001,0,0,1
250721,84568,21,38,581,3,3,36,18.66,4,0.56,9385,91578,1,0,1
245366,129117,13,47,367,7,1,48,6.19,7,0.16,495882,137817,0,0,1
71069,588808,16,29,462,2,0,12,6.27,6,0.4,487393,199892,0,0,1
60409,307712,38,52,831,7,2,60,7.46,0,0.96,206565,3052,1,0,1
278329,373851,1,31,677,0,4,60,24.57,1,0.43,197703,12498,1,1,0
131689,200012,29,41,340,1,1,36,15.19,7,0.38,255267,129670,0,0,1
126948,589812,28,53,320,7,0,24,16.51,8,0.35,118667,104836,0,1,1
212558,465352,38,53,485,5,4,60,6.0,0,0.34,335801,134488,0,1,1
21611,117043,19,64,616,2,1,24,12.77,1,0.86,50878,40020,0,1,1
51657,819143,31,38,871,2,0,36,15.38,8,0.39,334534,99338,0,1,1
38462,821136,0,44,868,3,1,48,9.68,1,0.45,271615,69665,0,1,1
267824,865191,34,32,821,2,4,24,14.3,1,0.47,137133,33670,0,0,0
109299,518845,20,35,654,7,1,12,10.67,4,0.49,200903,154892,1,1,1
256526,655364,5,41,462,6,4,48,11.97,9,0.66,170733,120090,1,0,1
72788,510113,18,68,417,2,4,24,15.31,0,0.12,189609,96110,1,0,1
193595,928453,34,26,424,5,2,60,24.61,8,0.14,215612,181152,0,0,1
181356,501236,15,58,729,6,3,60,12.01,2,0.8,82540,78216,0,0,1
107964,294961,12,27,890,1,4,36,20.56,7,0.21,83294,44085,0,0,1
295850,970807,13,38,788,3,4,48,7.76,9,0.56,449572,23734,1,0,1
30924,890637,9,42,480,5,0,48,7.56,7,0.19,303240,15425,0,1,1
35921,386172,12,52,493,6,3,48,5.99,0,0.85,194142,105266,1,0,1
37813,109309,31,57,507,4,0,48,8.87,6,0.65,305250,71377,1,0,1
124748,97415,29,27,854,6,2,60,5.62,4,0.54,186827,94881,0,1,0
216322,574117,5,40,502,3,3,12,10.43,6,0.23,282004,150476,1,0,1
153140,255599,12,33,791,7,1,12,11.22,5,0.33,379897,17599,0,0,0
59927,962590,17,56,839,6,2,12,24.25,3,0.17,378430,176974,1,0,0
50539,31726,17,49,517,7,2,48,10.42,6,0.43,437939,189062,1,0,1
293827,147296,22,63,617,5,2,24,14.62,2,0.14,271628,136693,1,0,0
143031,66976,35,64,839,5,2,36,15.58,2,1.0,93013,132699,1,1,0
186746,21024,27,41,311,7,0,36,17.49,3,0.25,250782,102757,1,0,0
72703,368792,5,22,626,3,3,12,22.4,6,0.89,221325,11619,0,0,1
236415,572915,15,64,608,3,4,36,6.52,1,0.5,406867,102110,1,1,0
238186,746402,24,49,604,4,4,48,16.0,1,0.56,89671,183641,1,0,0
162189,456210,11,39,387,5,3,12,13.29,3,0.37,409982,108719,1,1,1
285809,214029,27,54,852,1,4,48,12.51,1,0.2,73414,153935,0,1,0
83887,80342,28,28,725,7,2,12,19.8,0,0.59,205885,187316,1,0,0
199338,527532,26,52,605,7,2,48,7.58,6,0.3,478983,10799,0,1,1
27882,976999,12,33,708,6,4,36,11.06,7,0.85,24515,21750,1,0,1
90825,184567,15,38,392,2,2,24,17.77,7,0.29,394472,87217,0,1,1
296054,34399,21,24,636,1,3,36,14.24,2,0.45,110215,104430,1,0,0
214145,75346,19,38,728,1,0,12,17.95,3,0.18,178956,129516,1,0,0
187248,318449,32,67,843,6,3,48,6.15,2,0.24,353277,126376,0,1,0
103081,996708,6,34,839,0,1,36,18.28,9,0.77,160438,112384,0,1,1
181361,433999,35,67,596,3,3,60,24.03,6,0.38,491002,50673,1,0,1
129337,556799,8,68,823,6,1,24,9.69,8,0.54,138838,184121,1,0,1
35362,848428,10,28,555,0,2,60,13.87,6,0.2,48313,139262,0,1,1
295927,618577,24,39,463,6,4,24,13.35,9,0.8,154730,9392,1,1,1
195234,213186,32,44,328,7,3,24,12.65,3,0.67,12642,107028,0,0,0
257441,8081,19,69,726,6,1,60,24.08,9,0.93,135084,150226,1,0,1
197367,831624,33,36,594,0,3,48,14.46,1,0.63,184306,13471,1,0,1
181403,150132,24,57,871,3,4,36,14.25,5,0.14,99768,158980,0,1,0
122017,623035,14,21,435,0,4,12,8.6,6,0.59,133758,39280,1,1,1
27585,802398,26,65,638,1,2,24,6.8,9,0.18,337569,98265,1,0,1
24122,355353,32,35,553,4,1,12,12.83,6,0.98,106795,199929,0,1,1
36838,578270,30,29,393,6,0,36,14.98,3,0.91,486164,103511,1,0,1
168373,545420,14,62,605,1,1,12,10.73,0,0.82,8274,166365,0,1,1
208429,377607,12,38,842,2,1,12,23.39,9,0.33,192558,83883,0,0,0
239233,619383,15,24,449,0,1,60,5.26,0,0.59,144532,132507,1,0,1
206283,221421,29,62,374,1,1,36,18.77,5,0.97,173488,177865,0,0,1
86025,806653,16,25,428,1,0,60,12.79,6,0.4,340266,183934,0,0,1
86520,938236,17,27,740,1,2,24,22.29,5,0.73,233097,3459,0,0,1
37344,198001,20,22,813,0,1,60,13.62,9,0.89,338365,55091,0,1,1
297103,815086,31,23,435,1,4,12,8.83,5,0.31,258049,32984,0,0,1
104564,812635,11,21,376,3,1,48,6.22,7,0.15,383186,5017,1,0,1
164622,807652,0,38,387,6,4,24,7.01,4,0.63,130772,174527,1,1,1
270105,762807,12,27,370,2,3,24,7.06,1,0.92,330649,50262,0,1,1
156774,191144,7,66,878,3,2,60,17.72,3,0.43,250062,110182,0,1,0
98563,841792,13,26,637,2,4,12,13.48,4,0.87,199128,194907,1,0,1
249351,637934,15,54,651,4,0,60,22.03,7,0.76,109613,131892,0,0,1
157104,890983,18,56,743,2,0,36,19.8,9,0.41,417232,155649,1,0,1
21825,393888,9,63,847,2,1,12,18.6,2,0.92,199153,29947,1,0,1
146187,373427,30,25,581,0,4,48,23.44,6,0.95,337882,172274,0,0,1
268870,852450,35,61,409,1,2,48,24.33,9,0.93,47798,143945,0,0,1
32470,55552,2,41,623,3,4,60,7.67,1,0.69,396041,173793,0,0,0
285914,140278,1,43,320,0,4,48,10.3,0,0.47,441743,181763,0,1,1
178340,308425,36,55,507,6,4,12,18.92,8,0.37,366711,14432,1,0,1
181155,442887,17,21,688,4,0,12,19.61,3,0.92,228444,938,0,1,1
291102,9858,13,63,713,7,4,60,5.76,1,0.89,213157,33888,0,0,0
290950,339833,1,55,384,3,4,24,15.81,1,0.63,20805,79642,0,1,1
185961,455243,23,39,305,6,2,12,24.23,8,0.98,110726,38771,0,0,1
47702,237600,1,50,395,1,4,24,19.97,4,0.32,459526,87756,0,0,1
289883,98100,23,62,775,4,4,12,5.24,1,0.78,162476,153009,1,0,0
96821,801438,13,26,570,5,3,48,5.77,3,0.54,363039,167032,1,0,1
116683,879472,0,62,310,5,1,24,11.24,4,0.39,245321,78696,0,0,1
88446,784619,10,51,752,0,4,60,16.16,8,0.29,105853,142981,0,0,1
231282,864048,14,64,834,6,0,36,14.72,4,0.89,187598,3726,1,1,1
270527,390366,7,34,815,7,2,24,21.97,7,0.14,371977,65120,1,0,0
63884,648703,28,36,861,3,4,12,19.48,7,0.63,145383,23105,0,0,1
176218,375080,29,49,519,4,1,36,20.07,6,0.24,179187,116801,1,0,1
65819,242432,24,59,458,0,3,36,5.25,5,0.33,15529,89653,1,1,1
103162,486563,2,62,694,5,1,60,15.59,3,0.32,265926,61728,0,1,0
233704,362127,0,60,482,5,1,48,5.52,4,0.25,264782,71582,1,0,1
99606,947816,26,39,530,1,4,48,10.31,2,0.95,27821,157213,1,1,1
72018,493189,23,41,354,5,1,24,13.54,2,0.61,61721,194552,1,0,1
46250,923684,23,53,355,1,2,12,21.29,8,0.45,431944,171295,0,1,1
165485,349943,39,50,527,5,0,12,12.07,1,0.68,207201,12478,1,0,1
275311,175679,2,34,400,2,4,36,20.05,7,0.31,1328,15908,0,1,1
94363,186646,0,51,691,3,0,48,10.54,7,0.5,488366,95126,1,0,1
176857,985494,6,46,788,6,0,12,22.9,4,0.89,239018,161590,1,1,1
207937,89772,21,38,622,6,1,24,18.21,8,0.73,65235,183575,1,1,1
117400,237338,10,24,354,1,2,60,24.96,9,0.29,466647,77652,1,1,1
116847,803711,3,56,779,4,0,60,6.14,8,0.89,153469,101560,1,1,1
289005,848114,17,33,350,3,4,48,5.25,9,1.0,21127,144710,0,1,1
96340,980290,10,57,637,5,0,12,18.82,0,0.49,132458,83164,0,1,0
217905,598330,32,30,778,4,4,12,5.93,9,0.53,86341,103233,1,1,1
133049,193023,1,57,372,6,1,48,9.42,9,0.4,215057,102732,1,1,1
20357,553180,22,50,480,1,1,60,21.34,1,0.43,144670,154202,0,1,1
279718,930943,24,61,578,6,3,12,16.54,1,0.72,204076,103337,1,1,1
205326,24362,8,24,631,4,3,36,6.36,4,0.73,210460,57937,0,0,1
292940,235873,19,30,489,6,2,60,14.71,7,0.28,319948,118762,1,0,1
43238,162813,8,62,659,4,4,24,20.02,4,0.54,381339,72998,0,0,1
60883,549859,14,64,807,3,4,60,19.43,8,0.63,329603,140769,0,0,1
105478,82781,33,60,513,1,1,12,18.58,3,0.47,6076,20129,1,1,0
89396,915883,14,60,867,1,3,12,12.15,2,0.93,96976,137380,0,0,1
261819,330044,32,48,474,3,3,36,24.05,4,0.46,211596,62613,1,1,1
286591,943831,21,22,704,5,1,24,15.7,2,0.11,366820,19331,1,1,0
215895,809363,35,47,405,2,1,24,19.27,8,0.11,331231,34844,1,0,1
269494,166307,12,49,384,3,3,24,16.41,1,0.75,402730,33728,0,1,1
155921,678734,13,26,345,0,0,60,15.12,9,0.1,208795,113579,1,0,1
175790,719528,14,43,759,7,4,48,16.73,4,0.79,348201,47487,0,1,1
178207,298847,32,32,646,4,2,48,17.91,4,0.77,433413,74866,0,0,1
181334,729042,2,61,453,2,3,12,21.09,4,0.14,303598,166484,1,1,1
241043,347094,6,28,602,4,3,24,24.38,6,0.76,244144,189168,0,1,1
54787,662106,39,30,747,3,3,60,19.44,0,0.59,270904,52892,1,1,0
255550,233022,4,37,496,7,1,60,7.66,3,0.71,148107,107067,1,1,1
297833,380886,25,21,699,2,1,12,17.81,3,0.65,233396,114811,0,0,0
190932,286288,36,23,596,3,1,48,21.13,7,0.34,23999,21527,1,0,1
202730,164948,1,64,474,1,3,60,20.79,1,0.64,491660,171550,0,1,1
117464,274105,0,66,452,6,4,12,21.49,2,0.29,112426,98453,1,0,1
100312,239012,3,48,316,6,4,48,24.16,9,0.84,54012,42770,0,0,1
211136,685761,27,62,473,4,1,12,22.74,8,0.44,307251,11074,0,0,1
47014,166049,9,56,597,2,4,36,19.79,3,0.65,86881,193592,1,0,1
54563,971678,14,68,845,5,0,48,20.17,9,0.4,368961,56984,1,1,1
109422,780696,17,46,855,5,0,60,19.13,8,0.83,49125,109531,1,0,1
165271,164876,38,45,807,5,3,24,10.15,3,0.32,322106,98765,1,0,0
136854,488386,11,54,412,2,0,12,16.63,5,0.35,337564,120399,0,0,1
266229,498199,7,23,654,6,3,24,6.72,3,0.74,395971,166307,1,0,0
99317,176622,0,48,820,1,4,36,12.87,0,0.74,201415,59066,1,0,1
297264,563685,34,49,583,3,4,24,12.16,6,0.93,100743,80279,0,0,1
207884,375580,5,33,333,1,1,60,14.51,5,0.24,448077,101377,0,1,1
109825,362124,15,62,721,3,0,12,17.12,8,0.19,161350,53638,1,0,1
288127,317821,20,59,412,0,4,24,12.65,7,0.67,44314,80496,1,1,1
279571,699713,12,40,723,1,3,12,5.64,5,0.15,333986,64306,0,0,1
90325,904353,5,42,541,6,1,36,20.27,4,0.61,357014,31834,0,1,1
153984,589874,38,33,426,4,0,48,20.97,6,0.92,306890,44377,0,0,1
172945,19191,28,28,633,1,3,48,6.38,7,0.36,373271,23983,0,1,0
34332,443237,1,62,675,3,0,60,7.39,0,0.46,155469,106313,0,1,1
167636,937794,3,39,592,0,2,24,12.08,8,0.3,469702,107735,1,1,1
97795,614365,19,25,691,0,0,36,21.35,1,0.75,440065,55850,1,0,1
127716,338497,7,25,516,4,2,24,23.37,8,0.3,377441,198070,1,0,1
216553,22004,1,54,563,4,1,36,15.28,0,0.27,250274,30769,0,0,1
41643,254345,3,69,624,5,2,24,21.13,1,0.97,68633,128206,0,0,1
83128,140723,38,54,588,3,2,48,11.03,5,0.54,486673,19421,1,1,1
62523,464467,17,31,596,7,0,60,21.99,3,0.43,306885,119606,0,1,1
72784,930801,32,58,583,1,0,36,21.12,5,0.27,52123,180924,1,1,1
164199,380002,9,27,524,0,0,60,14.09,3,0.43,343227,93006,1,1,1
129002,982817,38,36,660,0,4,48,22.5,7,0.46,142638,23292,1,1,1
180476,291316,17,38,673,3,4,48,13.78,1,0.69,80608,58329,0,0,0
239496,175539,18,26,847,6,2,24,13.63,0,0.98,131839,21187,1,0,0
37401,349792,30,21,605,7,2,36,20.69,8,0.27,198303,155258,0,0,1
264373,133914,14,43,695,5,3,12,24.53,8,0.36,268745,118597,0,0,0
272602,869560,38,58,531,3,0,60,8.57,4,0.61,445902,187024,0,0,1
132046,441314,33,28,721,1,0,36,19.88,1,0.98,196150,130508,0,1,1
294115,597367,19,32,579,4,2,24,17.52,6,0.28,44746,189257,1,0,1
274572,794584,31,25,567,5,2,36,11.21,2,0.14,2096,3134,1,0,1
36565,316992,27,63,455,4,1,12,23.99,3,0.32,195775,166401,0,1,1
26829,353293,25,47,559,1,3,48,17.5,0,0.54,52948,122796,0,0,1
276680,931102,38,65,572,2,4,48,5.9,0,0.22,117235,58639,1,0,1
96023,232665,37,41,825,7,3,60,16.14,8,0.94,439531,129176,0,1,1
101823,234162,17,67,426,2,4,24,19.82,1,0.36,112193,178472,0,0,1
58941,749445,10,63,318,3,4,24,18.36,8,0.16,81495,78629,0,0,1
271181,768435,9,57,538,4,4,24,22.95,2,0.36,28346,142065,1,1,1
193531,967032,1,33,327,7,1,60,6.72,9,0.17,83156,192444,1,1,1
29176,829385,34,39,527,2,0,24,14.9,4,0.22,349483,144912,0,1,1
277505,367796,32,33,466,3,0,24,8.21,8,0.91,310586,88749,1,1,1
166144,379290,13,42,529,0,1,60,6.78,0,0.15,111091,87664,0,1,1
169671,385146,8,66,530,4,0,60,14.97,9,0.91,66481,173021,1,1,1
145670,966783,6,52,789,0,1,36,14.67,6,0.98,142393,40283,0,0,1
102045,955787,22,23,517,2,3,24,9.95,9,0.94,433452,33773,1,1,1
186460,646120,6,29,303,4,0,12,24.72,1,0.24,445702,68538,0,0,1
70603,159719,0,58,436,1,0,48,21.83,1,0.14,227543,162633,1,1,1
228504,259904,19,68,305,4,0,36,21.16,9,0.12,421449,110874,0,0,1
218878,596569,39,43,502,3,4,12,6.1,9,0.52,473716,52573,0,0,1
232668,459891,34,69,374,1,0,24,13.06,2,0.51,494968,41706,1,0,0
259103,826384,37,46,690,4,0,24,6.36,4,0.53,276447,22858,1,1,1
143189,41196,7,27,488,6,2,12,6.47,2,0.38,144068,56408,0,1,0
111123,202679,30,30,517,0,0,60,8.69,8,0.14,208784,46206,1,0,1
264460,530475,18,25,838,5,1,60,16.81,7,0.7,373650,57446,1,1,1
203635,244810,4,36,860,3,4,48,5.23,2,0.15,255926,170626,1,1,0
231424,410777,33,29,823,2,4,12,14.71,7,0.89,3938,61742,1,0,1
125021,494255,15,45,647,3,4,48,24.0,8,0.64,99544,132069,0,1,1
237912,400765,6,59,608,7,0,24,24.29,0,0.69,113742,23558,1,1,0
267804,325984,20,58,812,3,2,24,14.77,5,0.33,69127,180224,0,0,0
86652,404297,24,35,418,1,0,36,7.98,3,0.98,350417,181299,0,0,1
299684,12147,1,52,788,3,0,60,5.58,3,0.45,329827,140841,1,1,0
156659,347336,7,55,434,6,2,12,11.58,6,0.38,197259,119498,0,1,1
232411,643935,18,44,309,5,4,12,17.67,5,0.99,133231,109005,0,1,1
109792,689951,36,56,426,4,4,24,21.2,2,0.16,345488,153225,0,0,1
26088,85052,18,60,550,4,3,60,24.67,8,0.9,441449,50420,1,1,1
62044,731641,0,61,880,7,1,36,15.34,3,0.68,228533,190534,0,1,1
212460,621873,27,46,511,4,4,60,15.52,2,0.47,329366,197095,0,0,1
161615,677564,39,57,733,2,2,24,8.21,6,0.46,412469,145414,1,0,1
23005,276335,13,61,507,5,2,12,13.22,1,0.79,314957,126180,1,1,1
298364,669125,22,43,675,6,4,24,23.54,4,0.4,4353,152376,1,0,1
128991,328517,7,39,603,2,1,36,9.56,4,0.82,26410,119860,1,0,1
52696,649221,34,66,742,3,2,60,14.63,9,0.11,82121,183507,1,0,1
230755,396025,30,31,536,7,4,12,15.97,7,0.8,102217,133060,1,1,1
66381,858666,22,67,880,0,2,24,20.43,2,0.99,211180,162429,1,0,1
256004,286570,6,38,534,7,3,48,12.54,4,0.93,220301,190831,0,0,1
151148,8256,1,48,865,3,0,60,18.83,9,0.37,154934,88715,1,1,1
170018,455364,18,35,511,7,3,24,7.62,9,0.53,270133,31676,1,0,1
191792,334867,27,62,372,0,4,12,6.37,8,0.19,252933,72626,1,1,1
294006,727674,37,60,544,6,0,12,16.26,1,0.13,355582,75806,1,1,1
121415,889784,35,52,744,4,1,12,11.55,1,0.15,441706,90985,0,1,0
88273,39262,32,35,422,2,0,12,16.84,4,0.34,433087,85773,1,0,1
41788,839032,17,63,314,6,3,48,22.48,6,0.91,175645,42736,1,0,1
176594,374813,37,57,816,1,3,24,12.65,3,0.18,11775,125191,1,0,0
90185,936417,9,23,756,0,1,36,23.16,9,0.95,65620,71149,0,1,1
220476,830667,25,60,403,6,2,36,8.08,8,0.86,227281,155177,0,0,1
203361,555214,14,32,343,6,1,60,23.3,8,0.93,137968,150572,0,0,1
158896,988390,31,36,606,3,4,24,20.57,0,0.32,381781,168689,1,1,0
27799,39694,16,25,877,4,4,60,24.66,5,0.14,431688,60019,0,1,0
280204,105221,0,67,613,5,1,12,19.65,3,0.48,219590,132847,1,0,0
105406,885917,14,25,305,0,1,48,5.99,5,0.17,425502,48345,1,1,1
278415,463598,25,64,684,5,2,60,21.93,2,0.12,382267,198353,0,1,0
143699,987823,33,45,319,0,4,24,5.99,7,0.85,45442,91937,0,0,1
290758,976922,3,31,303,3,1,48,24.89,5,0.57,188818,186146,0,0,1
45147,394684,26,60,451,1,4,48,14.49,5,0.91,122435,119012,1,1,1
40914,194725,39,30,613,1,1,24,22.66,0,0.8,462440,101590,0,0,1
291759,17441,6,57,766,7,0,48,21.05,7,0.48,273875,154324,0,0,0
70785,830210,35,28,681,2,1,48,17.37,0,0.81,266779,186662,1,1,1
251129,17712,28,40,425,5,2,12,14.33,1,0.58,400837,102474,0,0,0
96031,353023,20,57,674,6,0,24,12.36,0,0.6,283439,14467,1,0,0
111818,10269,14,55,359,6,1,60,14.24,2,0.5,494682,146135,1,0,0
20146,453060,6,49,304,3,1,60,13.81,2,0.57,473066,26237,0,1,1
191347,290768,27,53,838,3,1,60,5.74,7,0.85,293624,117081,1,0,1
258142,605365,8,47,375,5,0,36,12.61,0,0.16,431973,69393,0,1,1
129822,354241,29,66,424,2,1,36,9.17,2,0.79,352126,126924,0,1,1
252798,36260,31,27,743,2,0,60,12.05,5,0.19,330212,151709,0,1,0
22594,356967,12,43,875,7,4,48,14.65,1,0.58,317711,173330,0,1,0
96610,872892,32,47,335,7,2,48,15.29,4,0.45,428153,85891,0,0,1
208727,999193,1,25,385,1,1,60,11.69,0,0.11,139099,145419,0,0,1
233756,321062,19,62,850,6,3,24,11.3,3,0.87,475056,67145,0,0,0
142524,356519,21,31,723,4,1,60,14.76,3,0.65,424517,92961,0,1,0
108197,74640,34,29,304,0,0,36,10.92,0,0.33,219512,134594,1,1,0
178643,235877,25,65,646,5,0,24,20.69,8,0.32,270842,77652,1,0,0
63937,125356,2,21,649,3,0,12,6.25,9,0.2,311138,145098,1,1,0
210715,36199,20,64,666,7,0,36,23.75,5,0.44,75884,77685,1,1,0
237610,728719,28,49,549,0,1,12,17.02,9,0.34,245371,192313,0,0,1
258371,51487,0,25,587,1,2,36,22.3,5,0.57,201059,98676,0,1,1
96990,529355,20,36,645,4,1,48,21.16,9,0.46,394592,140646,1,0,1
117309,686267,4,34,379,0,1,12,16.2,2,0.46,418479,6281,0,1,1
146822,804021,2,60,793,3,2,24,18.68,7,0.89,287035,87034,1,0,1
226840,572568,25,37,437,0,3,60,24.86,1,0.42,430524,58622,1,0,1
180111,486812,27,29,429,5,1,36,8.2,8,0.22,412624,135404,0,1,1
57459,64951,35,52,758,6,2,12,7.66,7,0.69,389193,48134,0,0,0
158741,684688,34,53,898,2,3,60,15.36,2,0.63,407992,169342,0,1,0
240821,120451,20,62,793,7,4,24,22.69,0,0.49,268129,11960,0,1,0
234888,600396,22,27,538,6,1,48,11.37,6,0.7,31378,58452,0,1,1
104985,132492,1,59,719,0,3,48,8.5,5,0.78,43056,68757,1,0,1
186588,177509,4,41,589,1,3,12,20.16,6,0.44,261915,109372,0,0,1
213556,714125,2,35,418,2,2,12,15.56,2,0.51,13743,7893,0,0,1
239684,949869,8,54,491,3,3,60,14.34,8,0.89,203332,97598,1,1,1
280341,804687,21,24,875,7,3,48,8.38,8,0.46,436069,141660,0,0,1
219269,501559,19,32,800,7,1,36,8.69,0,0.91,253326,112851,0,0,1
268738,934837,35,54,872,1,4,12,17.73,4,0.59,351612,30313,0,1,1
108295,153479,3,44,389,6,4,12,13.96,4,0.93,418908,11482,1,1,1
129903,675319,33,41,830,1,1,36,6.61,0,0.7,453648,34901,1,0,0
163770,125526,31,58,534,0,2,48,12.25,5,0.18,222510,106877,1,1,1
116500,735980,14,63,704,7,2,36,10.76,3,0.17,488636,75249,1,0,0
182480,485712,14,69,673,7,4,48,5.71,5,0.96,270290,178414,1,0,1
144628,230726,16,61,893,0,3,24,15.98,4,0.15,106301,134821,0,0,0
239493,632330,29,48,614,4,0,48,15.66,4,0.4,423089,191752,0,1,1
98845,929318,35,23,401,6,0,48,11.35,4,0.74,172831,38721,1,1,1
166205,253186,12,21,471,0,3,36,6.01,5,0.36,73056,2426,1,0,1
140853,437742,5,60,590,0,3,60,13.42,8,0.71,150391,112228,0,0,1
224818,747022,30,31,400,7,3,48,19.79,7,0.13,11766,168884,1,0,1
187198,263063,19,40,473,3,3,48,14.43,0,0.29,190661,43863,1,1,0
53043,222691,15,26,533,5,3,24,11.51,4,0.57,176186,142017,1,0,1
73906,448769,19,63,748,5,4,60,21.95,4,0.9,2225,15022,1,1,1
31137,141930,1,59,639,2,3,12,23.93,9,0.53,57269,30649,0,0,1
286842,513558,15,61,636,6,3,24,23.87,8,0.66,183917,30203,1,0,0
150119,702094,34,56,339,2,1,12,19.59,5,0.86,316347,157739,1,0,1
30165,609514,18,44,685,6,3,12,5.89,3,0.38,455133,150549,0,0,0
151866,623095,38,66,664,7,4,60,18.78,7,0.5,132422,176101,1,0,1
239787,404838,35,50,365,1,4,12,15.21,1,0.35,348537,106958,1,0,0
118893,961325,31,63,501,0,4,12,19.28,0,0.89,464783,154843,1,1,1
253689,862479,34,62,635,5,0,24,8.96,2,0.43,66018,64717,1,1,0
36211,189047,3,21,558,2,4,12,11.55,0,0.68,338108,102168,0,1,1
106665,409663,32,46,641,7,0,12,13.4,8,0.7,224084,149615,1,0,1
158449,508781,5,30,471,6,3,48,12.23,6,0.5,139844,149078,0,0,1
159933,831831,31,40,333,5,0,60,14.69,2,0.81,32849,92883,1,0,1
178025,931305,2,37,736,7,0,60,12.74,1,0.85,205031,53186,0,1,1
38277,513288,20,36,455,1,1,48,13.75,4,0.32,283209,198944,1,1,1
149350,266778,39,52,665,6,1,12,5.59,5,0.88,32709,18163,1,0,1
220886,576922,25,29,646,6,0,48,7.41,6,0.24,358646,161734,1,0,1
279717,581598,6,51,719,2,0,36,11.57,2,0.29,96354,47301,0,0,0
158572,19083,38,47,519,7,3,36,21.76,9,0.97,373710,101123,0,1,1
24015,988231,31,42,381,5,2,36,7.41,8,0.77,118545,49765,1,0,1
150305,242537,36,69,880,0,3,24,16.8,4,0.33,289787,183883,0,1,0
27826,994825,14,67,509,2,4,48,8.5,9,0.14,76766,75602,1,1,1
29201,49235,3,41,758,3,2,36,21.65,7,0.9,4489,83913,0,0,1
49048,326558,16,57,402,1,3,48,16.95,8,0.57,356740,188660,1,1,1
39941,630335,37,62,733,2,1,24,12.44,3,1.0,305126,167654,0,1,1
78418,391666,17,62,702,5,2,36,6.06,7,0.58,80161,101276,0,0,1
216761,180604,16,45,502,2,3,36,8.63,3,0.29,189382,32091,1,1,0
90422,68057,13,23,705,6,1,24,22.24,7,0.53,144438,106102,0,1,0
175022,741735,0,23,377,7,1,24,16.65,6,0.35,228863,173521,1,0,1
140965,279354,32,24,714,1,2,48,11.85,7,0.76,473911,86745,1,1,1
218875,648920,16,65,893,3,2,24,12.99,5,0.79,255279,180860,1,0,1
171714,635942,31,62,832,4,0,24,14.68,1,0.43,208281,189134,1,0,0
61607,674603,39,57,575,6,0,48,21.84,7,0.77,139460,111109,1,1,1
